"tconst","primaryTitle","releaseYear","isAdult","runtimeMinutes","genres","worldwideSalesDollars","averageRating","numVotes","directors","writers","mainCast"
"tt3065204","The Conjuring 2",2016,0,134,"Horror,Mystery,Thriller",321788219,7.3,258866,"nm1490123","nm0370937,nm0370928,nm1490123,nm0424901","nm0267812, nm0933940, nm4068901, nm0640323"
"tt3065204","The Conjuring 2",2016,0,134,"Horror,Mystery,Thriller",NA,7.3,258866,"nm1490123","nm0370937,nm0370928,nm1490123,nm0424901","nm0267812, nm0933940, nm4068901, nm0640323"
"tt3072482","Hardcore Henry",2015,0,96,"Action,Adventure,Sci-Fi",NA,6.7,93483,"nm5820154","nm5820154,nm0829901","nm1663205, nm0000619, nm2247245, nm1572716"
"tt3076658","Creed",2015,0,133,"Action,Drama,Sport",NA,7.6,265710,"nm3363032","nm3363032,nm2128400,nm0000230","nm0430107, nm0000230, nm1935086, nm0711118"
"tt3076658","Creed",2015,0,133,"Action,Drama,Sport",173567581,7.6,265710,"nm3363032","nm3363032,nm2128400,nm0000230","nm0430107, nm0000230, nm1935086, nm0711118"
"tt3079380","Spy",2015,0,120,"Action,Comedy",235666219,7,241344,"nm0082450","nm0082450","nm0565250, nm0126284, nm0000179, nm0005458"
"tt3079380","Spy",2015,0,120,"Action,Comedy",NA,7,241344,"nm0082450","nm0082450","nm0565250, nm0126284, nm0000179, nm0005458"
"tt3086442","Goodnight Mommy",2014,0,99,"Horror,Mystery,Thriller",NA,6.7,50421,"nm1072411,nm3868633","nm1072411,nm3868633","nm5835039, nm5835038, nm1218360, nm3041988"
"tt3099498","Tusk",2014,0,102,"Comedy,Horror",NA,5.3,51323,"nm0003620","nm0003620","nm0519043, nm0662981, nm0005286, nm1270009"
"tt3104988","Crazy Rich Asians",2018,0,120,"Comedy,Drama,Romance",238539198,6.9,164656,"nm0160840","nm1095804,nm1004604,nm5858664","nm2090422, nm6525901, nm0000706, nm2110418"
"tt3104988","Crazy Rich Asians",2018,0,120,"Comedy,Drama,Romance",NA,6.9,164656,"nm0160840","nm1095804,nm1004604,nm5858664","nm2090422, nm6525901, nm0000706, nm2110418"
"tt3110958","Now You See Me 2",2016,0,129,"Action,Adventure,Comedy",NA,6.4,277075,"nm0160840","nm0004412,nm1095804,nm0945026,nm3242689","nm0251986, nm0749263, nm0000437, nm2002649"
"tt3118452","Circle",2015,0,87,"Drama,Horror,Mystery",NA,6,53485,"nm5278146,nm5278427","nm5278146,nm5278427","nm6276713, nm4401508, nm4081721, nm2608927"
"tt3152624","Trainwreck",2015,0,125,"Comedy,Drama,Romance",NA,6.2,135616,"nm0031976","nm2154960","nm2154960, nm0352778, nm0488953, nm0703800"
"tt3152624","Trainwreck",2015,0,125,"Comedy,Drama,Romance",140795793,6.2,135616,"nm0031976","nm2154960","nm2154960, nm0352778, nm0488953, nm0703800"
"tt3168230","Mr. Holmes",2015,0,104,"Drama,Mystery",NA,6.8,64004,"nm0174374","nm1616194,nm0368774,nm0236279","nm0005212, nm0001473, nm0760796, nm0602455"
"tt3169706","Pride",2014,0,119,"Biography,Comedy,Drama",NA,7.8,55463,"nm0911334","nm0073571","nm0631490, nm0001767, nm0922035, nm0175916"
"tt3170832","Room",2015,0,118,"Drama,Thriller",NA,8.1,405891,"nm1049433","nm1480980","nm0488953, nm5016878, nm0108703, nm0187724"
"tt3183660","Fantastic Beasts and Where to Find Them",2016,0,132,"Adventure,Family,Fantasy",814044001,7.3,446771,"nm0946734","nm0746830","nm1519666, nm2239702, nm0837223, nm0283945"
"tt3183660","Fantastic Beasts and Where to Find Them",2016,0,132,"Adventure,Family,Fantasy",NA,7.3,446771,"nm0946734","nm0746830","nm1519666, nm2239702, nm0837223, nm0283945"
"tt3195644","Insidious: Chapter 3",2015,0,97,"Horror,Mystery,Thriller",NA,6.1,102231,"nm1191481","nm1191481","nm0000551, nm2640887, nm0760151, nm1191481"
"tt3201640","Extinction",2018,0,95,"Action,Drama,Sci-Fi",NA,5.8,51834,"nm1587778","nm3079735,nm0437267,nm2104063","nm0671567, nm0135221, nm6076321, nm6615896"
"tt3203606","Trumbo",2015,0,124,"Biography,Crime,Drama",NA,7.5,80511,"nm0005366","nm0573695,nm6983391","nm0186505, nm0000178, nm0000545, nm0127373"
"tt3203616","The Cobbler",2014,0,99,"Comedy,Drama,Fantasy",NA,5.8,55490,"nm0565336","nm0565336,nm0755586","nm0001191, nm0246686, nm0000114, nm0541218"
"tt3215824","Those Who Wish Me Dead",2021,0,100,"Action,Crime,Drama",NA,6,55959,"nm0792263","nm4509289,nm0495378,nm0792263","nm0001401, nm0396558, nm7567974, nm1256532"
"tt3224458","A Beautiful Day in the Neighborhood",2019,0,109,"Biography,Drama",NA,7.3,75870,"nm1716636","nm2873116,nm1406764,nm1754526","nm0000158, nm0722629, nm0177933, nm1635244"
"tt3228774","Cruella",2021,0,134,"Adventure,Comedy,Crime",233274812,7.4,215569,"nm0318916","nm1401416,nm1110111,nm0112459,nm0545150,nm1587813,nm0807977","nm1297015, nm0000668, nm2181128, nm3236159"
"tt3228774","Cruella",2021,0,134,"Adventure,Comedy,Crime",NA,7.4,215569,"nm0318916","nm1401416,nm1110111,nm0112459,nm0545150,nm1587813,nm0807977","nm1297015, nm0000668, nm2181128, nm3236159"
"tt3262342","Loving Vincent",2017,0,94,"Animation,Biography,Crime",NA,7.8,56447,"nm1364790,nm3699790","nm3699790,nm1364790,nm7974908","nm3150488, nm0283492, nm7956813, nm0567031"
"tt3263904","Sully",2016,0,96,"Biography,Drama",240797623,7.4,262678,"nm0000142","nm0464548,nm3314810,nm5293055","nm0000158, nm0001173, nm0001473, nm0536723"
"tt3263904","Sully",2016,0,96,"Biography,Drama",NA,7.4,262678,"nm0000142","nm0464548,nm3314810,nm5293055","nm0000158, nm0001173, nm0001473, nm0536723"
"tt3281548","Little Women",2019,0,135,"Drama,Romance",216601214,7.8,187517,"nm1950086","nm1950086,nm0017301","nm1519680, nm0914612, nm6073955, nm7340546"
"tt3281548","Little Women",2019,0,135,"Drama,Romance",NA,7.8,187517,"nm1950086","nm1950086,nm0017301","nm1519680, nm0914612, nm6073955, nm7340546"
"tt3464902","The Lobster",2015,0,119,"Comedy,Drama,Romance",NA,7.1,245731,"nm0487166","nm0487166,nm3328207","nm0268199, nm0001838, nm1875238, nm1469236"
"tt3469046","Despicable Me 3",2017,0,89,"Adventure,Animation,Comedy",NA,6.3,128023,"nm0049633,nm1853544,nm3210494","nm0666791,nm0202425","nm0136797, nm1325419, nm0005295, nm1388927"
"tt3469046","Despicable Me 3",2017,0,89,"Adventure,Animation,Comedy",1034800131,6.3,128023,"nm0049633,nm1853544,nm3210494","nm0666791,nm0202425","nm0136797, nm1325419, nm0005295, nm1388927"
"tt3470600","Sing",2016,0,108,"Animation,Comedy,Family",634208384,7.1,160098,"nm1134029,nm2888554","nm1134029","nm0000190, nm0000702, nm0532235, nm0424060"
"tt3470600","Sing",2016,0,108,"Animation,Comedy,Family",NA,7.1,160098,"nm1134029,nm2888554","nm1134029","nm0000190, nm0000702, nm0532235, nm0424060"
"tt3480822","Black Widow",2021,0,134,"Action,Adventure,Sci-Fi",379631351,6.7,343718,"nm0795153","nm3069408,nm2356614,nm0072600","nm0424060, nm6073955, nm1092086, nm0001838"
"tt3480822","Black Widow",2021,0,134,"Action,Adventure,Sci-Fi",NA,6.7,343718,"nm0795153","nm3069408,nm2356614,nm0072600","nm0424060, nm6073955, nm1092086, nm0001838"
"tt3488710","The Walk",2015,0,123,"Adventure,Biography,Drama",NA,7.3,126852,"nm0000709","nm0000709,nm1358613,nm0677597","nm0330687, nm3114649, nm2968773, nm4487667"
"tt3498820","Captain America: Civil War",2016,0,147,"Action,Adventure,Sci-Fi",NA,7.8,745775,"nm0751648,nm0751577","nm1321655,nm1321656,nm0800209,nm0456158,nm2092839,nm4022192","nm0262635, nm0000375, nm0424060, nm1659221"
"tt3498820","Captain America: Civil War",2016,0,147,"Action,Adventure,Sci-Fi",1153337496,7.8,745775,"nm0751648,nm0751577","nm1321655,nm1321656,nm0800209,nm0456158,nm2092839,nm4022192","nm0262635, nm0000375, nm0424060, nm1659221"
"tt3501632","Thor: Ragnarok",2017,0,130,"Action,Adventure,Comedy",853983911,7.9,687940,"nm0169806","nm3069408,nm1219736,nm1236653,nm0498278,nm1293367,nm0456158,nm0657062,nm1277476,nm4160541","nm1165110, nm1089991, nm0000949, nm0749263"
"tt3501632","Thor: Ragnarok",2017,0,130,"Action,Adventure,Comedy",NA,7.9,687940,"nm0169806","nm3069408,nm1219736,nm1236653,nm0498278,nm1293367,nm0456158,nm0657062,nm1277476,nm4160541","nm1165110, nm1089991, nm0000949, nm0749263"
"tt3513498","The Lego Movie 2: The Second Part",2019,0,107,"Action,Adventure,Animation",192306508,6.6,63325,"nm0593610","nm0520488,nm0588087,nm3821363,nm0796950,nm0795975,nm0004170,nm0277730,nm0551376","nm0695435, nm0006969, nm0004715, nm1840504"
"tt3513498","The Lego Movie 2: The Second Part",2019,0,107,"Action,Adventure,Animation",NA,6.6,63325,"nm0593610","nm0520488,nm0588087,nm3821363,nm0796950,nm0795975,nm0004170,nm0277730,nm0551376","nm0695435, nm0006969, nm0004715, nm1840504"
"tt3513548","Richard Jewell",2019,0,131,"Biography,Crime,Drama",NA,7.5,82388,"nm0000142","nm0712753,nm0107493,nm7471755,nm11296384","nm3236159, nm0005377, nm10263413, nm5573623"
"tt3521126","The Disaster Artist",2017,0,104,"Biography,Comedy,Drama",NA,7.3,149721,"nm0290556","nm2354099,nm2352210,nm0802995,nm2661978","nm0290556, nm2002649, nm0310966, nm0736622"
"tt3521164","Moana",2016,0,107,"Adventure,Animation,Comedy",644136488,7.6,316669,"nm2320658,nm0930261,nm0166256,nm0615780","nm1158544,nm0166256,nm0615780,nm0930261,nm2320658,nm0962596,nm3764118,nm3764493","nm7635388, nm0425005, nm1344302, nm0607325"
"tt3521164","Moana",2016,0,107,"Adventure,Animation,Comedy",NA,7.6,316669,"nm2320658,nm0930261,nm0166256,nm0615780","nm1158544,nm0166256,nm0615780,nm0930261,nm2320658,nm0962596,nm3764118,nm3764493","nm7635388, nm0425005, nm1344302, nm0607325"
"tt3522806","Mechanic: Resurrection",2016,0,98,"Action,Adventure,Crime",NA,5.7,83063,"nm0304541","nm0137573,nm1909937,nm1912600,nm0519154,nm4256393","nm0005458, nm0004695, nm0000169, nm0000706"
"tt3530002","The Night Before",2015,0,101,"Comedy,Fantasy",NA,6.4,73526,"nm1349522","nm1349522,nm3773434,nm3782043,nm1698571","nm0330687, nm0736622, nm3255459, nm0135221"
"tt3531824","Nerve",2016,0,96,"Action,Adventure,Crime",NA,6.5,126371,"nm1160962,nm1413364","nm0789366,nm6290393","nm0731075, nm2002649, nm2007030, nm1851028"
"tt3532216","American Made",2017,0,115,"Action,Comedy,Crime",NA,7.1,173509,"nm0510731","nm0818889","nm0000129, nm1727304, nm0942792, nm0687146"
"tt3544112","Sing Street",2016,0,106,"Comedy,Drama,Music",NA,7.9,91702,"nm0138809","nm8823854,nm0138809","nm6916321, nm0318821, nm0448204, nm2930503"
"tt3682448","Bridge of Spies",2015,0,142,"Drama,History,Thriller",NA,7.6,305249,"nm0000229","nm4131020,nm0001053,nm0001054","nm0000158, nm0753314, nm0000257, nm0752407"
"tt3691740","The BFG",2016,0,117,"Adventure,Family,Fantasy",NA,6.4,84261,"nm0000229","nm0558953,nm0001094","nm0753314, nm6982717, nm0934362, nm1318596"
"tt3713166","Unfriended",2014,0,83,"Horror,Mystery,Thriller",NA,5.6,74180,"nm0300174","nm4532532","nm2054764, nm4026000, nm1237541, nm2645189"
"tt3715320","Irrational Man",2015,0,95,"Comedy,Crime,Drama",NA,6.6,62501,"nm0000095","nm0000095","nm0001618, nm1297015, nm0000205, nm1369571"
"tt3716530","Elle",2016,0,130,"Crime,Drama,Thriller",NA,7.1,65644,"nm0000682","nm0229172,nm0083547,nm0543283","nm0001376, nm0480850, nm0175931, nm0075650"
"tt3717252","Underworld: Blood Wars",2016,0,91,"Action,Adventure,Fantasy",NA,5.7,74770,"nm0283816","nm2309430,nm2040359,nm0340485,nm0936482,nm0564286","nm0000295, nm3772243, nm0580014, nm3091498"
"tt3717490","Power Rangers",2017,0,124,"Action,Adventure,Fantasy",142337240,5.9,106526,"nm2410311","nm0309691,nm1948885,nm2332952,nm1802251,nm0612487,nm0536805,nm2120520,nm0411127,nm0506619","nm4223882, nm4305463, nm5518972, nm3485108"
"tt3717490","Power Rangers",2017,0,124,"Action,Adventure,Fantasy",NA,5.9,106526,"nm2410311","nm0309691,nm1948885,nm2332952,nm1802251,nm0612487,nm0536805,nm2120520,nm0411127,nm0506619","nm4223882, nm4305463, nm5518972, nm3485108"
"tt3731562","Kong: Skull Island",2017,0,118,"Action,Adventure,Fantasy",566652812,6.7,308369,"nm3611349","nm0319659,nm1440919,nm2081046,nm0309691,nm0178260,nm0908624","nm1089991, nm0000168, nm0488953, nm0000604"
"tt3731562","Kong: Skull Island",2017,0,118,"Action,Adventure,Fantasy",NA,6.7,308369,"nm3611349","nm0319659,nm1440919,nm2081046,nm0309691,nm0178260,nm0908624","nm1089991, nm0000168, nm0488953, nm0000604"
"tt3741700","Godzilla: King of the Monsters",2019,0,132,"Action,Adventure,Fantasy",386600138,6,174372,"nm1002424","nm1002424,nm1296461,nm1440919","nm0151419, nm0267812, nm5611121, nm0913822"
"tt3741700","Godzilla: King of the Monsters",2019,0,132,"Action,Adventure,Fantasy",NA,6,174372,"nm1002424","nm1002424,nm1296461,nm1440919","nm0151419, nm0267812, nm5611121, nm0913822"
"tt3741834","Lion",2016,0,118,"Biography,Drama",NA,8,230892,"nm0204628","nm6506884,nm1729294","nm2353862, nm0000173, nm1913734, nm8061218"
"tt3748172","Gerald's Game",2017,0,103,"Drama,Horror,Thriller",NA,6.5,103974,"nm1093039","nm1093039,nm3670452,nm0000175","nm0001303, nm0339304, nm5988570, nm0835393"
"tt3748528","Rogue One: A Star Wars Story",2016,0,133,"Action,Adventure,Sci-Fi",NA,7.8,600895,"nm2284484","nm0919363,nm0006904,nm0461306,nm1729428,nm0000184","nm0428065, nm0526019, nm0876138, nm0947447"
"tt3748528","Rogue One: A Star Wars Story",2016,0,133,"Action,Adventure,Sci-Fi",1056057720,7.8,600895,"nm2284484","nm0919363,nm0006904,nm0461306,nm1729428,nm0000184","nm0428065, nm0526019, nm0876138, nm0947447"
"tt3758172","Jungle",2017,0,115,"Action,Adventure,Biography",NA,6.7,55131,"nm0572562","nm2991093,nm0542493","nm0705356, nm0470981, nm3887625, nm6567671"
"tt3766354","The Equalizer 2",2018,0,121,"Action,Crime,Thriller",NA,6.7,153003,"nm0298807","nm0921013,nm0805994,nm2030456","nm0000243, nm0050959, nm5480894, nm0004730"
"tt3766354","The Equalizer 2",2018,0,121,"Action,Crime,Thriller",190400157,6.7,153003,"nm0298807","nm0921013,nm0805994,nm2030456","nm0000243, nm0050959, nm5480894, nm0004730"
"tt3774114","Snowden",2016,0,134,"Biography,Crime,Drama",NA,7.3,149304,"nm0000231","nm1634307,nm0000231,nm4816469,nm3427812","nm0330687, nm0940362, nm0502425, nm0704270"
"tt3774694","Love",2015,0,135,"Drama,Romance",NA,6.1,56145,"nm0637615","nm0637615","nm7312806, nm3194762, nm7312807, nm7476955"
"tt4116284","The Lego Batman Movie",2016,0,104,"Action,Adventure,Animation",NA,7.3,144004,"nm0003021","nm0334381,nm0571344,nm1273099,nm2972864,nm4465847,nm0004170,nm0277730,nm0796950,nm0795975,nm0551376,nm9204083,nm9204084,nm9204085,nm4243936","nm0004715, nm0148418, nm0206257, nm0000146"
"tt4123430","Fantastic Beasts: The Crimes of Grindelwald",2018,0,134,"Adventure,Family,Fantasy",NA,6.5,254426,"nm0946734","nm0746830","nm1519666, nm2239702, nm0283945, nm0000136"
"tt4123430","Fantastic Beasts: The Crimes of Grindelwald",2018,0,134,"Adventure,Family,Fantasy",654855901,6.5,254426,"nm0946734","nm0746830","nm1519666, nm2239702, nm0283945, nm0000136"
"tt4126476","After",2019,0,105,"Drama,Romance",NA,5.4,51311,"nm1788310","nm0573185,nm2309894,nm1788310,nm0079323,nm6849771","nm6466214, nm2842005, nm9982544, nm4003553"
"tt4136084","Florence Foster Jenkins",2016,0,111,"Biography,Comedy,Drama",NA,6.8,55143,"nm0001241","nm0552842,nm12222824","nm0000658, nm0000424, nm0374865, nm0272581"
"tt4139588","Polar",2019,0,118,"Action,Crime,Drama",NA,6.3,86366,"nm0959774","nm0745343,nm9853356","nm0586568, nm1227814, nm0935395, nm6699375"
"tt4154664","Captain Marvel",2019,0,123,"Action,Adventure,Sci-Fi",1128462972,6.8,525934,"nm1349818,nm0281396","nm1349818,nm0281396,nm4039044,nm2270979,nm0498834","nm0488953, nm0000168, nm0578853, nm0000179"
"tt4154664","Captain Marvel",2019,0,123,"Action,Adventure,Sci-Fi",NA,6.8,525934,"nm1349818,nm0281396","nm1349818,nm0281396,nm4039044,nm2270979,nm0498834","nm0488953, nm0000168, nm0578853, nm0000179"
"tt4154756","Avengers: Infinity War",2018,0,149,"Action,Adventure,Sci-Fi",2048359754,8.5,996600,"nm0751648,nm0751577","nm1321655,nm1321656,nm0498278,nm0456158,nm0800209,nm1921680,nm3053444,nm2757098,nm0317493,nm4160687,nm1293367,nm1411347","nm0000375, nm1165110, nm0749263, nm0262635"
"tt4154756","Avengers: Infinity War",2018,0,149,"Action,Adventure,Sci-Fi",NA,8.5,996600,"nm0751648,nm0751577","nm1321655,nm1321656,nm0498278,nm0456158,nm0800209,nm1921680,nm3053444,nm2757098,nm0317493,nm4160687,nm1293367,nm1411347","nm0000375, nm1165110, nm0749263, nm0262635"
"tt4154796","Avengers: Endgame",2019,0,181,"Action,Adventure,Drama",NA,8.4,1031125,"nm0751577,nm0751648","nm1321655,nm1321656,nm0498278,nm0456158,nm0800209,nm1921680,nm3053444,nm2757098,nm0317493,nm4160687,nm1293367,nm1411347","nm0000375, nm0262635, nm0749263, nm1165110"
"tt4154796","Avengers: Endgame",2019,0,181,"Action,Adventure,Drama",2797501328,8.4,1031125,"nm0751577,nm0751648","nm1321655,nm1321656,nm0498278,nm0456158,nm0800209,nm1921680,nm3053444,nm2757098,nm0317493,nm4160687,nm1293367,nm1411347","nm0000375, nm0262635, nm0749263, nm1165110"
"tt4160708","Don't Breathe",2016,0,88,"Crime,Horror,Thriller",NA,7.1,263001,"nm1793079","nm1793079,nm2140186","nm0002332, nm3994408, nm1910255, nm4683167"
"tt4160708","Don't Breathe",2016,0,88,"Crime,Horror,Thriller",157761002,7.1,263001,"nm1793079","nm1793079,nm2140186","nm0002332, nm3994408, nm1910255, nm4683167"
"tt4169250","M.S. Dhoni: The Untold Story",2016,0,184,"Biography,Drama,Sport",NA,8.1,52454,"nm3109770","nm3109770,nm4614038,nm3118214,nm4274191","nm3818286, nm13260258, nm6442009, nm0451600"
"tt4172430","13 Hours",2016,0,144,"Action,Drama,History",NA,7.3,136511,"nm0000881","nm2353561,nm4021083","nm1024677, nm1032567, nm0197647, nm0219292"
"tt4178092","The Gift",2015,0,108,"Drama,Mystery,Thriller",NA,7.1,151884,"nm0249291","nm0249291","nm0000867, nm0356017, nm0249291, nm2798112"
"tt4196776","Jason Bourne",2016,0,123,"Action,Thriller",415484914,6.6,222505,"nm0339030","nm0339030,nm0002582,nm0524924","nm0000354, nm0000169, nm2539953, nm0001993"
"tt4196776","Jason Bourne",2016,0,123,"Action,Thriller",NA,6.6,222505,"nm0339030","nm0339030,nm0002582,nm0524924","nm0000354, nm0000169, nm2539953, nm0001993"
"tt4209788","Molly's Game",2017,0,140,"Biography,Crime,Drama",NA,7.4,163426,"nm0815070","nm0815070,nm6591098","nm1567113, nm0252961, nm0000126, nm0148418"
"tt4218572","Widows",2018,0,129,"Crime,Drama,Thriller",NA,6.9,95400,"nm2588606","nm5058839,nm2588606,nm0478852","nm0205626, nm0735442, nm4456120"
"tt4225622","The Babysitter",2017,0,85,"Comedy,Horror",NA,6.4,87847,"nm0629334","nm3929259","nm6237346, nm3034977, nm2064412, nm2443438"
"tt4226388","Victoria",2015,0,138,"Crime,Drama,Romance",NA,7.6,57673,"nm0771923","nm0771923,nm4302809,nm5457972","nm4663937, nm1035643, nm4453291, nm2916919"
"tt4244994","The Last Duel",2021,0,152,"Action,Drama,History",NA,7.4,130704,"nm0000631","nm0392237,nm0000255,nm0000354,nm2479100","nm0000354, nm3485845, nm3069650, nm0910040"
"tt4244998","Alpha",2018,0,96,"Action,Adventure,Drama",NA,6.7,61190,"nm0400436","nm4470029,nm0400436","nm2240346, nm1778512, nm5105099, nm0401638"
"tt4263482","The Witch",2015,0,92,"Drama,Horror,Mystery",NA,6.9,236805,"nm3211470","nm3211470","nm5896355, nm0408591, nm0225483, nm0724995"
"tt4276820","The Founder",2016,0,115,"Biography,Drama",NA,7.2,144058,"nm0359387","nm1557909","nm0000474, nm0644406, nm0002253, nm0004802"
"tt4287320","The Circle",2017,0,110,"Drama,Sci-Fi,Thriller",NA,5.3,90856,"nm1242054","nm1242054,nm1101630","nm0914612, nm0000158, nm3915784, nm1294664"
"tt4425200","John Wick: Chapter 2",2017,0,122,"Action,Crime,Thriller",171547802,7.5,411469,"nm0821432","nm4401003","nm0000206, nm1249052, nm0574534, nm3199307"
"tt4425200","John Wick: Chapter 2",2017,0,122,"Action,Crime,Thriller",NA,7.5,411469,"nm0821432","nm4401003","nm0000206, nm1249052, nm0574534, nm3199307"
"tt4430212","Drishyam",2015,0,163,"Crime,Drama,Mystery",NA,8.2,79136,"nm1723225","nm2572228,nm3179723","nm0222426, nm1328152, nm0007102, nm0438494"
"tt4438848","Neighbors 2: Sorority Rising",2016,0,92,"Comedy",NA,5.7,120790,"nm0831557","nm1157527,nm1895993,nm0831557,nm1698571,nm0736622","nm0736622, nm0126284, nm1374980, nm1631269"
"tt4463894","Shaft",2019,0,111,"Action,Comedy,Crime",NA,6.4,51700,"nm1103162","nm0862781,nm1244069,nm1113415","nm0000168, nm1900772, nm0745780, nm0356021"
"tt4465564","Fifty Shades Darker",2017,0,118,"Drama,Romance",NA,4.6,99611,"nm0001226","nm0502727,nm1093317","nm0424848, nm1946193, nm0425053, nm3037833"
"tt4465564","Fifty Shades Darker",2017,0,118,"Drama,Romance",381545846,4.6,99611,"nm0001226","nm0502727,nm1093317","nm0424848, nm1946193, nm0425053, nm3037833"
"tt4468740","Paddington 2",2017,0,103,"Adventure,Comedy,Family",NA,7.8,72290,"nm1653753","nm1653753,nm1375030,nm1286491,nm0123666,nm1638619,nm0810337,nm1776787","nm0924210, nm0000424, nm0095017, nm1020089"
"tt4477536","Fifty Shades Freed",2018,0,105,"Drama,Romance,Thriller",371987838,4.5,63318,"nm0001226","nm0502727,nm1093317","nm0424848, nm1946193, nm0425053, nm3037833"
"tt4477536","Fifty Shades Freed",2018,0,105,"Drama,Romance,Thriller",NA,4.5,63318,"nm0001226","nm0502727,nm1093317","nm0424848, nm1946193, nm0425053, nm3037833"
"tt4481414","Gifted",2017,0,101,"Drama",NA,7.6,112294,"nm1989536","nm0002368","nm0262635, nm5085683, nm0242026, nm0818055"
"tt4500922","Maze Runner: The Death Cure",2018,0,143,"Action,Adventure,Sci-Fi",NA,6.2,132115,"nm1226871","nm2385905,nm4212895","nm3729721, nm3859624, nm2546012, nm1032473"
"tt4501244","Why Him?",2016,0,111,"Comedy",NA,6.2,110012,"nm0357453","nm0357453,nm0375043,nm1706767","nm3614913, nm0290556, nm0024425, nm0147825"
"tt4513674","Café Society",2016,0,96,"Comedy,Drama,Romance",NA,6.6,75936,"nm0000095","nm0000095","nm0251986, nm0829576, nm0136797, nm0515116"
"tt4513678","Ghostbusters: Afterlife",2021,0,124,"Adventure,Comedy,Fantasy",NA,7.2,133793,"nm0718646","nm1481493,nm0718646,nm0000101,nm0000601","nm4689420, nm0748620, nm6016511, nm5085683"
"tt4513678","Ghostbusters: Afterlife",2021,0,124,"Adventure,Comedy,Fantasy",191378330,7.2,133793,"nm0718646","nm1481493,nm0718646,nm0000101,nm0000601","nm4689420, nm0748620, nm6016511, nm5085683"
"tt4520988","Frozen II",2019,0,103,"Adventure,Animation,Comedy",1450026933,6.8,162742,"nm1601644,nm0118333","nm1601644,nm0026153,nm0118333,nm0809205,nm2844448,nm0520188,nm2284377","nm0068338, nm0579953, nm1265802, nm2676147"
"tt4520988","Frozen II",2019,0,103,"Adventure,Animation,Comedy",NA,6.8,162742,"nm1601644,nm0118333","nm1601644,nm0026153,nm0118333,nm0809205,nm2844448,nm0520188,nm2284377","nm0068338, nm0579953, nm1265802, nm2676147"
"tt4530422","Overlord",2018,0,110,"Action,Horror,Sci-Fi",NA,6.6,96049,"nm1170339","nm0712753,nm1872664","nm5381254, nm0751518, nm7230577, nm1561982"
"tt4595882","Can You Ever Forgive Me?",2018,0,106,"Biography,Comedy,Crime",NA,7.1,51191,"nm1716636","nm0392237,nm1036221","nm0565250, nm0001290, nm0920185, nm1229520"
"tt4622512","Battle of the Sexes",2017,0,121,"Biography,Comedy,Drama",NA,6.7,54421,"nm0267512,nm0206760","nm0064479","nm1297015, nm0136797, nm2057859, nm0798971"
"tt4624424","Storks",2016,0,87,"Adventure,Animation,Comedy",NA,6.8,61021,"nm0842339,nm0831557","nm0831557","nm1676221, nm1764070, nm0001288, nm0000098"
"tt4630562","The Fate of the Furious",2017,0,136,"Action,Crime,Thriller",1236005118,6.6,225456,"nm0336620","nm0860155,nm0604555","nm0004874, nm0005458, nm0425005, nm0735442"
"tt4630562","The Fate of the Furious",2017,0,136,"Action,Crime,Thriller",NA,6.6,225456,"nm0336620","nm0860155,nm0604555","nm0004874, nm0005458, nm0425005, nm0735442"
"tt4633690","Shot Caller",2017,0,121,"Crime,Drama,Thriller",NA,7.3,83283,"nm0006846","nm0006846","nm0182666, nm1165044, nm1128572, nm1256532"
"tt4633694","Spider-Man: Into the Spider-Verse",2018,0,117,"Action,Adventure,Animation",NA,8.4,479939,"nm0745247,nm0709056,nm2130108","nm0520488,nm0745247","nm4271336, nm2159926, nm2794962, nm0991810"
"tt4633694","Spider-Man: Into the Spider-Verse",2018,0,117,"Action,Adventure,Animation",375540831,8.4,479939,"nm0745247,nm0709056,nm2130108","nm0520488,nm0745247","nm4271336, nm2159926, nm2794962, nm0991810"
"tt4649466","Kingsman: The Golden Circle",2017,0,141,"Action,Adventure,Comedy",NA,6.7,314100,"nm0891216","nm0963359,nm0891216,nm2092839,nm1733301","nm5473782, nm0000147, nm0835016, nm1475594"
"tt4649466","Kingsman: The Golden Circle",2017,0,141,"Action,Adventure,Comedy",410902662,6.7,314100,"nm0891216","nm0963359,nm0891216,nm2092839,nm1733301","nm5473782, nm0000147, nm0835016, nm1475594"
"tt4651520","Bad Moms",2016,0,100,"Comedy",183936074,6.2,122448,"nm0524190,nm0601859","nm0524190,nm0601859","nm0005109, nm1063517, nm0068338, nm0000775"
"tt4651520","Bad Moms",2016,0,100,"Comedy",NA,6.2,122448,"nm0524190,nm0601859","nm0524190,nm0601859","nm0005109, nm1063517, nm0068338, nm0000775"
"tt4846232","Good Time",2017,0,102,"Crime,Drama,Thriller",NA,7.3,114372,"nm1343394,nm1509478","nm2563482,nm1343394","nm1500155, nm1509478, nm0000492, nm7350709"
"tt4846340","Hidden Figures",2016,0,127,"Biography,Drama,History",235956898,7.8,220698,"nm0577647","nm2284377,nm0577647,nm7446421","nm0378245, nm0818055, nm1847117, nm0000126"
"tt4846340","Hidden Figures",2016,0,127,"Biography,Drama,History",NA,7.8,220698,"nm0577647","nm2284377,nm0577647,nm7446421","nm0378245, nm0818055, nm1847117, nm0000126"
